id,creation_time,property1,property2,property3,property4,property5,failed,failed_reason,time_of_death,details,type,fingerprint_hash,recruiter_id,worker_id,assignment_id,unique_id,hit_id,mode,end_time,base_pay,bonus,entry_information,status
2590,2021-11-17 00:20:44.322998,,,,,,f,,,{},participant,dadfb81ec7daae4007e39bd42120cb8f,mturk,2590,3LOZAJ85YF1NG98KKU29J2FJ5BP2XC,2590:3LOZAJ85YF1NG98KKU29J2FJ5BP2XC,378G7J1SJMMYZ5HGD7VMV0EATPDEW2,live,2021-11-17 00:24:16.850179,1.2,1.4,{},approved
2592,2021-11-17 00:49:02.827166,,,,,,f,,,{},participant,f7682fd906073844217ff513ef201b83,mturk,2592,33OOO72IVJ9TXAR2CDQI6C3Z46FCTD,2592:33OOO72IVJ9TXAR2CDQI6C3Z46FCTD,378G7J1SJMMYZ5HGD7VMV0EATPDEW2,live,2021-11-17 00:52:46.98415,1.2,0,{},did_not_attend
2598,2021-11-17 13:10:56.800097,,,,,,f,,,{},participant,a8228442f590e336c0bfcbe257944cec,mturk,2598,3V26SBZTBF22RFBBAJZ83Y51YM4ZZ0,2598:3V26SBZTBF22RFBBAJZ83Y51YM4ZZ0,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:11:44.124853,,,{},returned
2593,2021-11-17 13:09:37.424407,,,,,,f,,,{},participant,78a94cf8234132a8f5e4a96529c6e64d,mturk,2593,39JEC7537WP8A2VRH8QX7URK1TDCVF,2593:39JEC7537WP8A2VRH8QX7URK1TDCVF,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:13:47.558941,1.2,1.3,{},approved
2597,2021-11-17 13:10:55.127919,,,,,,f,,,{},participant,6b943277bee8cba1a43f4171eb54475e,mturk,2597,3TY7ZAOG5H8A0Z6Z6OJ6AKE2C690KO,2597:3TY7ZAOG5H8A0Z6Z6OJ6AKE2C690KO,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:14:24.289219,1.2,0,{},did_not_attend
2594,2021-11-17 13:09:45.118826,,,,,,f,,,{},participant,5d625a72a551c58eb622176e9b7ba10b,mturk,2594,3F0BG9B9MRBJ2FV0V256Y730IZO7YQ,2594:3F0BG9B9MRBJ2FV0V256Y730IZO7YQ,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:14:52.811755,1.2,1.5,{},approved
2599,2021-11-17 13:11:13.328321,,,,,,f,,,{},participant,1744c051f2d461958c78328f4287c2a5,mturk,2599,3GLB5JMZFZJZXXBAS9MMRZ6SZE1GDU,2599:3GLB5JMZFZJZXXBAS9MMRZ6SZE1GDU,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:15:31.491235,1.2,1.45,{},approved
2600,2021-11-17 13:11:51.986404,,,,,,f,,,{},participant,5172e88b2caa23f51f9c3cd6c29b5fd6,mturk,2600,3Y9N9SS8L0ZY3LZMXUF285HJV9W3D9,2600:3Y9N9SS8L0ZY3LZMXUF285HJV9W3D9,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:17:07.881428,1.2,1.4,{},approved
2602,2021-11-17 13:13:13.129126,,,,,,f,,,{},participant,458cde57e07f38fa9320250fe23bcc27,mturk,2602,33JKGHPFYEI8BJY9S6YK092J94FNMR,2602:33JKGHPFYEI8BJY9S6YK092J94FNMR,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:17:57.279241,1.2,1.45,{},approved
2603,2021-11-17 13:14:49.522113,,,,,,f,,,{},participant,2bfc371c71c8a2eaf5300ea7959a8778,mturk,2603,3HPZF4IVNOHPEWQWMJDHETVEJAFYCA,2603:3HPZF4IVNOHPEWQWMJDHETVEJAFYCA,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:19:18.920414,1.2,1.15,{},approved
2601,2021-11-17 13:12:08.809917,,,,,,f,,,{},participant,8113b39cd37f9ed0cbf84d9273db2d21,mturk,2601,36W0OB37HY2G0UBH4XT13R1W2WOHZT,2601:36W0OB37HY2G0UBH4XT13R1W2WOHZT,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:40:22.027638,,,{},abandoned
2595,2021-11-17 13:10:02.18907,,,,,,f,,,{},participant,883b11811fafa097bf66e4762449f57f,mturk,2595,3I33IC7ZWHQBKW0R9KAVZU4L4SZ2AV,2595:3I33IC7ZWHQBKW0R9KAVZU4L4SZ2AV,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:14:52.79781,1.2,1.35,{},approved
2596,2021-11-17 13:10:24.182259,,,,,,f,,,{},participant,fd32bb14034d1e760df3740e0eb2301b,mturk,2596,3KIBXJ1WD7IV3GYI89LH0LAKA9PKOY,2596:3KIBXJ1WD7IV3GYI89LH0LAKA9PKOY,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:16:28.706048,1.2,1.3,{},approved
2608,2021-11-17 13:25:10.459063,,,,,,f,,,{},participant,204f35c48dbebdb55547fd0961308730,mturk,2608,3HMVI3QICLG5RTGY6MOXXXCNFDPY1L,2608:3HMVI3QICLG5RTGY6MOXXXCNFDPY1L,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:30:21.847725,1.2,0,{},did_not_attend
2609,2021-11-17 13:27:38.667049,,,,,,f,,,{},participant,a4f25dbbd3a7ee1ad5ef40e3a3e2ff92,mturk,2609,3ON104KXQMKIUNIHE3PBAYYAGP04W6,2609:3ON104KXQMKIUNIHE3PBAYYAGP04W6,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:32:51.475341,1.2,1.3,{},approved
2604,2021-11-17 13:15:14.514672,,,,,,f,,,{},participant,114e74b2a550e29aabd972fd91f278d7,mturk,2604,3HYA4D452T76GNHZK0WNDVFC18C2F8,2604:3HYA4D452T76GNHZK0WNDVFC18C2F8,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:18:27.917662,1.2,1.2,{},approved
2616,2021-11-17 14:06:51.938533,,,,,,f,,,{},participant,beafe362daa6ef608d6612e675577831,mturk,2616,3W92K5RLWW5NBHMC2Y3PTOLA9DX5V8,2616:3W92K5RLWW5NBHMC2Y3PTOLA9DX5V8,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:10:54.703517,1.2,1.2,{},approved
2606,2021-11-17 13:20:02.801993,,,,,,f,,,{},participant,3eb18d520585791c31a165360af881fd,mturk,2606,3GM6G9ZBKPL66W3TP2KW988BYM1MTR,2606:3GM6G9ZBKPL66W3TP2KW988BYM1MTR,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:25:09.568458,1.2,1.3,{},approved
2618,2021-11-17 14:15:29.809002,,,,,,f,,,{},participant,06dc93045545147bee4cc72d8e013aac,mturk,2618,3TE3O85732W3JDM8BVWHUKTV4XU2RC,2618:3TE3O85732W3JDM8BVWHUKTV4XU2RC,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:19:34.168306,1.2,1.35,{},approved
2610,2021-11-17 13:33:55.642563,,,,,,f,,,{},participant,58ba305d09d33db1bffe3eb723bfcf30,mturk,2610,3YOH7BII0BVQT07F9L7VVD4S62OKV2,2610:3YOH7BII0BVQT07F9L7VVD4S62OKV2,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:37:57.808359,1.2,1.15,{},approved
2607,2021-11-17 13:22:24.373309,,,,,,f,,,{},participant,ca348aca7c1b69f6557cdad43b305b06,mturk,2607,3DHE4R9OCYZCUNDUVK25VGFO2NDG2M,2607:3DHE4R9OCYZCUNDUVK25VGFO2NDG2M,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:26:04.87588,1.2,1.3,{},approved
2611,2021-11-17 13:37:01.075574,,,,,,f,,,{},participant,cc232e2ae8d6b8132caae9f3577a6bae,mturk,2611,3NLZY2D53RD98YTG8MPM4QIZEBFQLK,2611:3NLZY2D53RD98YTG8MPM4QIZEBFQLK,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:44:12.566307,1.2,1.2,{},approved
2612,2021-11-17 13:39:13.084411,,,,,,f,,,{},participant,f4443df7f1ebd1032e30f9d954c95627,mturk,2612,3K2755HG5URTJXFFHPG49E6GY04DFX,2612:3K2755HG5URTJXFFHPG49E6GY04DFX,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:44:39.973405,1.2,1.25,{},approved
2605,2021-11-17 13:18:57.399814,,,,,,f,,,{},participant,14ee100b1075a2e84e68662a3717c986,mturk,2605,3ATTHHXXWCCRRUMM9XN16IM0U95XI5,2605:3ATTHHXXWCCRRUMM9XN16IM0U95XI5,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:28:03.153355,1.2,1.3,{},approved
2617,2021-11-17 14:14:46.900084,,,,,,f,,,{},participant,b35015e8dd3e13ea5dbc65df324de8ed,mturk,2617,3Z9WI9EOZ1CLBZCV4WQRGCDJYOFHKD,2617:3Z9WI9EOZ1CLBZCV4WQRGCDJYOFHKD,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:20:41.995008,1.2,1.25,{},approved
2619,2021-11-17 14:22:42.966663,,,,,,f,,,{},participant,399f295eea54058e0355861f965f2eac,mturk,2619,3C2NJ6JBKC5I4FUGIOF0L0OL305N29,2619:3C2NJ6JBKC5I4FUGIOF0L0OL305N29,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:28:27.912176,1.2,1.25,{},approved
2613,2021-11-17 13:45:07.588345,,,,,,f,,,{},participant,d700044b53f6339196200bd56a915592,mturk,2613,338JKRMM28NFZM39S5D2MYANTCLHAY,2613:338JKRMM28NFZM39S5D2MYANTCLHAY,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:49:34.161292,1.2,1.4,{},approved
2614,2021-11-17 13:48:29.668918,,,,,,f,,,{},participant,0f38d2600a373eb7db59feb4bf1d3b8d,mturk,2614,39U1BHVTDNF5KAVJJKFHD9Z5YWOT3O,2614:39U1BHVTDNF5KAVJJKFHD9Z5YWOT3O,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:53:57.569418,1.2,1.45,{},approved
2615,2021-11-17 13:51:47.191302,,,,,,f,,,{},participant,2e95eebc8c6f0096278afacfcc528b9a,mturk,2615,3P59JYT76N8GZSZ0FK1CUZUDSHLT28,2615:3P59JYT76N8GZSZ0FK1CUZUDSHLT28,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 13:56:12.673306,1.2,1.45,{},approved
2623,2021-11-17 14:44:44.119809,,,,,,f,,,{},participant,59396fefd00ec723968f876e016385d2,mturk,2623,3MYYFCXHJ5VMX1SHZYLTOVCMM2K4GJ,2623:3MYYFCXHJ5VMX1SHZYLTOVCMM2K4GJ,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:53:12.508751,1.2,1.4,{},approved
2620,2021-11-17 14:32:08.007751,,,,,,f,,,{},participant,6a1296608d18bda73da739dd3c6ce5f2,mturk,2620,3HL8HNGX47PHG72Y59B2NINQ7FWF9P,2620:3HL8HNGX47PHG72Y59B2NINQ7FWF9P,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:37:49.68328,1.2,1.3,{},approved
2621,2021-11-17 14:39:04.797885,,,,,,f,,,{},participant,386e3884172665ddc65033c84a1eafad,mturk,2621,3V26SBZTBF22RFBBAJZ83Y51YNGZZE,2621:3V26SBZTBF22RFBBAJZ83Y51YNGZZE,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:43:55.853681,1.2,1.35,{},approved
2624,2021-11-17 14:46:03.533456,,,,,,f,,,{},participant,47e94aaab8ff69d9d4f13bfa86391629,mturk,2624,3DHE4R9OCYZCUNDUVK25VGFO2OP2GM,2624:3DHE4R9OCYZCUNDUVK25VGFO2OP2GM,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:55:28.048399,1.2,1.3,{},approved
2626,2021-11-17 14:52:44.917989,,,,,,f,,,{},participant,1de0e61a921cb70504fad191d2176051,mturk,2626,3LJ7UR74RJ1S7T93M2YOEFLJNE7N4B,2626:3LJ7UR74RJ1S7T93M2YOEFLJNE7N4B,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:54:32.503134,1.2,0,{},did_not_attend
2625,2021-11-17 14:50:54.282672,,,,,,f,,,{},participant,3bff5ae1b212bc5c46866de590ce986a,mturk,2625,373ERPL3YQWX3CGLUAGDV72L4ADRTZ,2625:373ERPL3YQWX3CGLUAGDV72L4ADRTZ,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:54:54.307096,1.2,1.25,{},approved
2628,2021-11-17 15:08:42.073773,,,,,,f,,,{},participant,3dc8569b475d0bf62eb2bad0a3d495a5,mturk,2628,3IGI0VL6498WBMJL5MDXSDRO45ANOO,2628:3IGI0VL6498WBMJL5MDXSDRO45ANOO,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 15:16:28.253603,1.2,1.5,{},approved
2627,2021-11-17 14:58:42.712397,,,,,,f,,,{},participant,e8d2d203fee1128c7355dd4b1ad8aa33,mturk,2627,3M23Y66PO4V32T5MDM8PA7F364M6SS,2627:3M23Y66PO4V32T5MDM8PA7F364M6SS,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 15:04:54.345743,1.2,1.2,{},approved
2630,2021-11-17 15:32:49.582267,,,,,,f,,,{},participant,5499d4c2e5d976e2925e6718d37795eb,mturk,2630,35GCEFQ6I7C16M4IPC4ZZX0MJSPZ3P,2630:35GCEFQ6I7C16M4IPC4ZZX0MJSPZ3P,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 15:37:19.124483,1.2,1.4,{},approved
2622,2021-11-17 14:44:35.518508,,,,,,f,,,{},participant,2afe217592f718188d28a545a6ea303b,mturk,2622,3VELCLL3GM7ZR2Z31WW98C579371F1,2622:3VELCLL3GM7ZR2Z31WW98C579371F1,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 14:46:46.335682,1.2,0,{},did_not_attend
2629,2021-11-17 15:13:37.909628,,,,,,f,,,{},participant,7bc770d1aaa3e34656b35473747ac00f,mturk,2629,3NL0RFNU0HBRZNO0PP68MN4FTJ6K47,2629:3NL0RFNU0HBRZNO0PP68MN4FTJ6K47,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 15:17:58.282784,1.2,1.3,{},approved
2632,2021-11-17 15:37:21.893049,,,,,,f,,,{},participant,2483a78ff7ec6b5315775bde5c15a345,mturk,2632,3907X2AHF2TI706TY3SSPPTG3FJP2K,2632:3907X2AHF2TI706TY3SSPPTG3FJP2K,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 15:40:28.586727,1.2,0,{},did_not_attend
2634,2021-11-17 15:57:06.150886,,,,,,f,,,{},participant,7d58de9d1f593f823aeeb517fc23d339,mturk,2634,3WQ3B2KGEA49ELNNWUADPMEMU5V1BZ,2634:3WQ3B2KGEA49ELNNWUADPMEMU5V1BZ,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 15:59:32.781715,1.2,0,{},did_not_attend
2631,2021-11-17 15:33:54.372379,,,,,,f,,,{},participant,6b52a3ebe6fc23b5aa536632da0f34d1,mturk,2631,3IUZPWIU1QV38P7KZVCRHFN6DC8KWW,2631:3IUZPWIU1QV38P7KZVCRHFN6DC8KWW,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 15:40:28.602813,1.2,1.15,{},approved
2636,2021-11-17 16:52:07.802738,,,,,,f,,,{},participant,cc50db6f17a9c3012dbba81dc4cb2e04,mturk,2636,31Z0PCVWUM3NLTW6LWI7QQBL3Y47T1,2636:31Z0PCVWUM3NLTW6LWI7QQBL3Y47T1,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 16:55:47.389298,1.2,1.4,{},approved
2633,2021-11-17 15:46:07.678152,,,,,,f,,,{},participant,bb3120d1499bf7f5536e7856a96ab13c,mturk,2633,3LO69W1SU51IV9Z25QKAACEX8OPLG3,2633:3LO69W1SU51IV9Z25QKAACEX8OPLG3,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 15:49:48.5254,1.2,1.3,{},approved
2635,2021-11-17 16:07:09.542116,,,,,,f,,,{},participant,f33974ae313644aeeb01533b0a6768c7,mturk,2635,3HHRAGRYXATBMKFR4CUSACW4ZG1O9Y,2635:3HHRAGRYXATBMKFR4CUSACW4ZG1O9Y,3MDWE879UIQPG6SOA5J4G80ESRS9BK,live,2021-11-17 16:10:55.359256,1.2,1.35,{},approved
2639,2021-11-17 18:02:27.289656,,,,,,f,,,{},participant,73ce529da737d380ab915ccc28fa3192,mturk,2639,3RU7GD8VPQHBCZNRSI7YG76K1A7PSE,2639:3RU7GD8VPQHBCZNRSI7YG76K1A7PSE,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:09:40.02954,1.2,1.2,{},approved
2637,2021-11-17 17:56:05.464623,,,,,,f,,,{},participant,35c8ef80b8a28c46e56bb6a347e218a3,mturk,2637,3OJSZ2ATDUKL0RLGK009NA57NWS75M,2637:3OJSZ2ATDUKL0RLGK009NA57NWS75M,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:00:33.018146,1.2,1.4,{},approved
2651,2021-11-17 18:42:24.081308,,,,,,f,,,{},participant,67f24479fffc5f98c18de255adc6f656,mturk,2651,3VAR3R6G1RPB8FWHZKOEAG1TFBB8ON,2651:3VAR3R6G1RPB8FWHZKOEAG1TFBB8ON,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:45:54.861343,1.2,1.4,{},approved
2641,2021-11-17 18:04:46.356142,,,,,,f,,,{},participant,f75762883d4148c9f1162e49d9579852,mturk,2641,3FTF2T8WLT6JRTOTVYL2R69Q2JK9WH,2641:3FTF2T8WLT6JRTOTVYL2R69Q2JK9WH,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:11:54.878196,1.2,1.3,{},approved
2642,2021-11-17 18:04:49.280122,,,,,,f,,,{},participant,ab56490d1cba9fc2bce7e30561e12836,mturk,2642,30OG32W0SWZAZV6WB8A1N1XA04WEN5,2642:30OG32W0SWZAZV6WB8A1N1XA04WEN5,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:09:00.301903,1.2,1.4,{},approved
2649,2021-11-17 18:17:57.905707,,,,,,f,,,{},participant,cc0b4489466e1311983e7a610d145fa8,mturk,2649,320DUZ38G9AC0JB2258XUX15409JGQ,2649:320DUZ38G9AC0JB2258XUX15409JGQ,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:20:11.011086,1.2,1.3,{},approved
2644,2021-11-17 18:07:08.385547,,,,,,f,,,{},participant,dbd0141232c13504649d9ff7d6e49968,mturk,2644,3Y5140Z9DZ4MILKVN6DKC50XSC4PIL,2644:3Y5140Z9DZ4MILKVN6DKC50XSC4PIL,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:11:54.880008,1.2,1.4,{},approved
2645,2021-11-17 18:07:39.92063,,,,,,f,,,{},participant,300ed9f703b7732472eab63b52658a2e,mturk,2645,3RJSC4XJ12I7IGLWZ1F08VVKFIO50M,2645:3RJSC4XJ12I7IGLWZ1F08VVKFIO50M,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:10:57.25107,1.2,1.25,{},approved
2640,2021-11-17 18:04:24.98229,,,,,,f,,,{},participant,cb067083fad8c8b15085ad86a50a8fcc,mturk,2640,3IJXV6UZ1Z77UY0A0YH9H00CTUTIR7,2640:3IJXV6UZ1Z77UY0A0YH9H00CTUTIR7,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:09:21.2326,1.2,1.2,{},approved
2643,2021-11-17 18:06:53.190906,,,,,,f,,,{},participant,525ddf129b4200b90fafd60106c7abd0,mturk,2643,3ZAK8W07I62O3VBB02N8G7N0EZG0UY,2643:3ZAK8W07I62O3VBB02N8G7N0EZG0UY,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:11:15.173692,1.2,1.45,{},approved
2647,2021-11-17 18:12:35.804515,,,,,,f,,,{},participant,9364e148cedf74d4017e5fe4db4c9372,mturk,2647,3SITXWYCNXXH4M8G3NVKKVINZLVXBA,2647:3SITXWYCNXXH4M8G3NVKKVINZLVXBA,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:19:13.998639,1.2,1.25,{},approved
2638,2021-11-17 18:00:41.473762,,,,,,f,,,{},participant,928c2863ee236b645475dfd07b9de0c5,mturk,2638,3EG49X351W0BYARL7WEC9FWVLKI6XW,2638:3EG49X351W0BYARL7WEC9FWVLKI6XW,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:14:28.850516,1.2,1.3,{},approved
2646,2021-11-17 18:08:31.847255,,,,,,f,,,{},participant,0c3a607805ae648527ca0f3bd01436bb,mturk,2646,3KAKFY4PGWQFBWF8P8GDZ2XWNGE3IP,2646:3KAKFY4PGWQFBWF8P8GDZ2XWNGE3IP,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:17:09.562441,1.2,1.15,{},approved
2650,2021-11-17 18:18:07.763206,,,,,,f,,,{},participant,5688317b90ce63433fc6e24d932b3d3f,mturk,2650,34HJIJKLP7K5FYICOTKFOWFW9I6V4Z,2650:34HJIJKLP7K5FYICOTKFOWFW9I6V4Z,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:21:21.408242,1.2,1.25,{},approved
2648,2021-11-17 18:17:20.107985,,,,,,f,,,{},participant,9fc6ce6ce155176e618397389edacf07,mturk,2648,3FPRZHYEP0VKX2Z8OFFWERNQVIC3VO,2648:3FPRZHYEP0VKX2Z8OFFWERNQVIC3VO,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 18:19:47.916126,1.2,0,{},did_not_attend
2654,2021-11-17 19:31:56.280295,,,,,,f,,,{},participant,ac521323a3c1885d8cbd3484df217b57,mturk,2654,3GU1KF0O4KPCVD6PHWL3QIWKXMZBPD,2654:3GU1KF0O4KPCVD6PHWL3QIWKXMZBPD,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 19:36:34.561653,1.2,1.15,{},approved
2653,2021-11-17 19:28:10.993325,,,,,,f,,,{},participant,41efbcd557c1cce7f0b3a6df326da282,mturk,2653,39O5D9O87VGOYTT8XYKROZZ1AB53CY,2653:39O5D9O87VGOYTT8XYKROZZ1AB53CY,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 19:32:34.421438,1.2,1.2,{},approved
2652,2021-11-17 18:51:19.567481,,,,,,f,,,{},participant,c63f69762500beb299a01866e2d50807,mturk,2652,39GAF6DQWTOONZLT1B1DQY8TXY41V0,2652:39GAF6DQWTOONZLT1B1DQY8TXY41V0,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 19:05:39.191093,1.2,1.15,{},approved
2655,2021-11-17 19:33:37.47844,,,,,,f,,,{},participant,327697a245134aab13bc51a035eefc7f,mturk,2655,3SKEMFQBZ5TSIOB21SWL3ZKKV668K8,2655:3SKEMFQBZ5TSIOB21SWL3ZKKV668K8,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 19:37:22.578888,1.2,1.4,{},approved
2656,2021-11-17 19:33:53.727704,,,,,,f,,,{},participant,e84c43e8ed76055cf85469d2492bc38e,mturk,2656,3TVSS0C0E3O2B8X7T4QJI6A2WQ2TWG,2656:3TVSS0C0E3O2B8X7T4QJI6A2WQ2TWG,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 19:38:58.63961,1.2,1.35,{},approved
2657,2021-11-17 19:39:20.71882,,,,,,f,,,{},participant,bf68c249288236243c9a4c10cbd01ae1,mturk,2657,3D4CH1LGECHNU7YTGTHK53N28VA9GY,2657:3D4CH1LGECHNU7YTGTHK53N28VA9GY,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 19:44:34.656707,1.2,0,{},did_not_attend
2658,2021-11-17 20:04:56.068954,,,,,,f,,,{},participant,d5cfbe9cbf9333c522bc45af75f52b04,mturk,2658,3P4MQ7TPPZ0ARJ5FYR32VYRVGINBBV,2658:3P4MQ7TPPZ0ARJ5FYR32VYRVGINBBV,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 20:12:00.74362,1.2,1.25,{},approved
2659,2021-11-17 20:09:31.60026,,,,,,f,,,{},participant,146b5bc5229a48b42332568b6e30cecd,mturk,2659,3UWN2HHPU0TB9EBEC3U6CI1P1VPNSZ,2659:3UWN2HHPU0TB9EBEC3U6CI1P1VPNSZ,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 20:13:13.068556,1.2,1.4,{},approved
2660,2021-11-17 20:19:25.478381,,,,,,f,,,{},participant,5c8efa14f438f7a4ae12c8009ab16ef9,mturk,2660,36ZN444YTTM4XL8U8605N5V7I7TOIO,2660:36ZN444YTTM4XL8U8605N5V7I7TOIO,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 20:26:59.281701,1.2,1.3,{},approved
2662,2021-11-17 21:29:13.365939,,,,,,f,,,{},participant,0b08a26e9739518d04700ac0ab56f586,mturk,2662,3R8YZBNQ9J6ATD4E4SOCLL0YJS8Q7B,2662:3R8YZBNQ9J6ATD4E4SOCLL0YJS8Q7B,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 21:34:08.191768,1.2,1.45,{},approved
2661,2021-11-17 21:25:33.56743,,,,,,f,,,{},participant,b760ebcc0f64feb045ea60e96d671d41,mturk,2661,3IOEN3P9S973896S03T5E6SUG5W16S,2661:3IOEN3P9S973896S03T5E6SUG5W16S,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 21:29:34.394023,1.2,1.3,{},approved
2663,2021-11-17 22:15:27.746756,,,,,,f,,,{},participant,a82a221ab52fa36ea1bcb675123bee3b,mturk,2663,35USIKEBNT46MGDH5QR3BD5XJ7CN6Z,2663:35USIKEBNT46MGDH5QR3BD5XJ7CN6Z,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 22:18:41.379935,1.2,0,{},did_not_attend
2664,2021-11-17 22:23:46.878426,,,,,,f,,,{},participant,4bc104297455b482b31be4bff50a85be,mturk,2664,3XM0HYN6NMNA2GI9RNNTRQ250K1PEI,2664:3XM0HYN6NMNA2GI9RNNTRQ250K1PEI,3KTCJ4SCVHP3ASTQXHUKFITP6EC1MW,live,2021-11-17 22:37:33.165467,1.2,1.25,{},approved
2680,2021-11-18 00:33:14.039244,,,,,,f,,,{},participant,21bd330fbd5d57757a682db6b22b9ee0,mturk,2680,3U5JL4WY5MXXJNN7O8LXCHCHPUOX4G,2680:3U5JL4WY5MXXJNN7O8LXCHCHPUOX4G,3IH9TRB0FCNHE93ZC2WSNPM8P6Z1IP,live,2021-11-18 01:01:45.775124,,,{},abandoned
